id,no_register,peminjam,email,kegiatan,no_hak,jenis_hak,desa,kecamatan,no_su,no_warkah,no_ht,status,catatan,tgl_pengajuan,tgl_update,created_by,created_at,updated_at,tipe,dikonfirmasi_oleh,tgl_konfirmasi,no_berkas_pnbp,tahun,jenis_peminjaman,file_pengamanan_url
1e6fe678-34aa-406b-adad-c8e9ba0152ec,REG-2026-81550,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK HIBAH,8220,HM,Joglo,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:26:59.846245+00,2026-06-11 11:37:13.795+00,kuasa,2026-06-11 10:26:59.846245+00,2026-06-11 11:37:13.858061+00,register,Agus Ajat,2026-06-11 11:37:13.795+00,,,,
00524165-4839-4338-96ea-fe74adf7c7c0,REG-2026-51950,KUASA — RIKI OKTAVIAN,kuasa@gmail.com,PEMECAHAN,12202,HM,Rawa Buaya,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:27:58.954161+00,2026-06-11 11:37:47.338+00,kuasa,2026-06-11 10:27:58.954161+00,2026-06-11 11:37:47.394515+00,register,Agus Ajat,2026-06-11 11:37:47.338+00,,,BT,
d2420a9f-40e8-4e3f-8389-e7738e16a241,REG-2026-36840,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERPANJANGAN SARUSUN,4553,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:29:55.373175+00,2026-06-11 11:31:23.481+00,kuasa,2026-06-11 10:29:55.373175+00,2026-06-11 11:31:23.535371+00,register,Agus Ajat,2026-06-11 11:31:23.481+00,,,BT,
c12e379a-e883-4344-9090-9dade916c76e,REG-2026-36841,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERPANJANGAN SARUSUN,1872,HMSRS,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:29:55.373175+00,2026-06-11 11:22:54.853+00,kuasa,2026-06-11 10:29:55.373175+00,2026-06-11 11:22:54.928191+00,register,Agus Ajat,2026-06-11 11:22:54.853+00,,,BT,
2261f435-1439-48e1-87b8-9473984585ac,REG-2026-36842,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERPANJANGAN SARUSUN,1863,HMSRS,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:29:55.373175+00,2026-06-11 11:42:54.084+00,kuasa,2026-06-11 10:29:55.373175+00,2026-06-11 11:42:54.144907+00,register,Agus Ajat,2026-06-11 11:42:54.084+00,,,BT,
f84439f2-6f9f-4c36-a765-a8be6fdf9b52,REG-2026-36843,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERPANJANGAN SARUSUN,2139,HMSRS,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:29:55.373175+00,2026-06-11 11:42:14.592+00,kuasa,2026-06-11 10:29:55.373175+00,2026-06-11 11:42:14.652577+00,register,Agus Ajat,2026-06-11 11:42:14.592+00,,,BT,
1c1402b6-65ef-45d9-87a9-c894cfbdaba0,REG-2026-36844,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERPANJANGAN SARUSUN,2467,HMSRS,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:29:55.373175+00,2026-06-11 11:42:14.515+00,kuasa,2026-06-11 10:29:55.373175+00,2026-06-11 11:42:14.581263+00,register,Agus Ajat,2026-06-11 11:42:14.515+00,,,BT,
b6f012f2-02a1-49eb-a966-3f41132a14f0,REG-2026-36845,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERPANJANGAN SARUSUN,5547,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:29:55.373175+00,2026-06-11 11:38:38.611+00,kuasa,2026-06-11 10:29:55.373175+00,2026-06-11 11:38:38.671272+00,register,Agus Ajat,2026-06-11 11:38:38.611+00,,,BT,
b50281db-b389-4271-8867-3baac54db4f1,REG-2026-16350,KUASA — ANDRE,kuasa@gmail.com,PERALIHAN HAK WARIS,4466,HM,Kembangan Selatan,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:31:02.081794+00,2026-06-11 12:47:01.7+00,kuasa,2026-06-11 10:31:02.081794+00,2026-06-11 12:47:01.749196+00,register,Agus Ajat,2026-06-11 12:47:01.7+00,,,BT,
2b147426-236e-449c-ab99-6cceebe004d2,REG-2026-16351,KUASA — ANDRE,kuasa@gmail.com,PERALIHAN HAK WARIS,6604,HM,Meruya Selatan,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:31:02.081794+00,2026-06-11 11:33:19.963+00,kuasa,2026-06-11 10:31:02.081794+00,2026-06-11 11:33:20.022684+00,register,Agus Ajat,2026-06-11 11:33:19.963+00,,,BT,
600320fc-116f-41c7-ae40-de4953cb4e84,REG-2026-16352,KUASA — ANDRE,kuasa@gmail.com,PERALIHAN HAK WARIS,12015,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:31:02.081794+00,2026-06-11 11:48:15.125+00,kuasa,2026-06-11 10:31:02.081794+00,2026-06-11 11:48:15.179047+00,register,Agus Ajat,2026-06-11 11:48:15.125+00,,,BT,
18646ef9-f1a9-4ba3-b32e-06bfc620e0d1,REG-2026-16353,KUASA — ANDRE,kuasa@gmail.com,PERALIHAN HAK WARIS,1297,HMSRS,Srengseng,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:31:02.081794+00,2026-06-11 11:24:28.445+00,kuasa,2026-06-11 10:31:02.081794+00,2026-06-11 11:24:28.497166+00,register,Agus Ajat,2026-06-11 11:24:28.445+00,,,BT,
7911f9df-fb57-42ab-9154-3c991a4c49af,REG-2026-16354,KUASA — ANDRE,kuasa@gmail.com,PERALIHAN HAK WARIS,12283,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:31:02.081794+00,2026-06-11 11:30:16.208+00,kuasa,2026-06-11 10:31:02.081794+00,2026-06-11 11:30:16.267635+00,register,Agus Ajat,2026-06-11 11:30:16.208+00,,,BT,
335946c6-460f-4f64-acd7-a34856a7df40,REG-2026-14810,PHP — WORO,kuasa@gmail.com,PERPANJANGAN HGB,6288,HGB,Kembangan Utara,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:39:42.299511+00,2026-06-11 11:48:01.78+00,kuasa,2026-06-11 10:39:42.299511+00,2026-06-11 11:48:01.841692+00,register,Agus Ajat,2026-06-11 11:48:01.78+00,,,BT,
417abf5d-0192-430f-a0ad-14c02c589b52,REG-2026-02070,PHP — WORO,kuasa@gmail.com,PERPANJANGAN HGB,4242,HGB,Kembangan Utara,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:42:01.032794+00,2026-06-11 11:48:01.585+00,kuasa,2026-06-11 10:42:01.032794+00,2026-06-11 11:48:01.65052+00,register,Agus Ajat,2026-06-11 11:48:01.585+00,,,BT,
09619c0c-45b9-4f20-9db3-c8f42ab1c9c9,REG-2026-02071,PHP — WORO,kuasa@gmail.com,PERPANJANGAN HGB,7323,HGB,Kembangan Utara,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:42:01.032794+00,2026-06-11 11:48:01.653+00,kuasa,2026-06-11 10:42:01.032794+00,2026-06-11 11:48:01.716911+00,register,Agus Ajat,2026-06-11 11:48:01.653+00,,,BT,
74529a69-010b-4dab-b3bf-6f28ca1733f7,REG-2026-02072,PHP — WORO,kuasa@gmail.com,PERPANJANGAN HGB,6099,HGB,Kembangan Utara,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:42:01.032794+00,2026-06-11 11:48:01.719+00,kuasa,2026-06-11 10:42:01.032794+00,2026-06-11 11:48:01.7807+00,register,Agus Ajat,2026-06-11 11:48:01.719+00,,,BT,
1fab7ffe-0b7c-41b1-ad5d-7a200d3b3598,REG-2026-54880,PHP — YUNIZA,kuasa@gmail.com,PERMOHONAN SK,805,HGB,Kedoya Selatan,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:48:26.333959+00,2026-06-11 12:07:46.495+00,kuasa,2026-06-11 10:48:26.333959+00,2026-06-11 12:07:46.525637+00,register,Agus Ajat,2026-06-11 12:07:46.495+00,,,BT,
415fc282-d050-4686-9e1a-ba8646cf2afe,REG-2026-61940,KUASA — ARIF RK,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,738,HM,Tamansari,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:49:15.818748+00,2026-06-11 12:36:23.36+00,kuasa,2026-06-11 10:49:15.818748+00,2026-06-11 12:36:23.39228+00,register,Agus Ajat,2026-06-11 12:36:23.36+00,,,BT,
253b86bc-bcf5-4b2d-9017-232a101fe62c,REG-2026-55300,KUASA — ARIF RK,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,751,HM,Tamansari,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:55:15.143685+00,2026-06-11 12:35:35.911+00,kuasa,2026-06-11 10:55:15.143685+00,2026-06-11 12:35:35.942287+00,register,Agus Ajat,2026-06-11 12:35:35.911+00,,,BT,
899cda5c-b552-43c1-bbdf-329ebff79f17,REG-2026-55301,KUASA — ARIF RK,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,6523,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:55:15.143685+00,2026-06-11 12:35:00.736+00,kuasa,2026-06-11 10:55:15.143685+00,2026-06-11 12:35:00.785582+00,register,Agus Ajat,2026-06-11 12:35:00.736+00,,,BT,
407afa2a-17f6-48a0-8d41-33273c65ca0e,REG-2026-55302,KUASA — ARIF RK,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,11887,HM,Duri Kepa,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:55:15.143685+00,2026-06-11 12:37:27.97+00,kuasa,2026-06-11 10:55:15.143685+00,2026-06-11 12:37:28.002284+00,register,Agus Ajat,2026-06-11 12:37:27.97+00,,,BT,
bcf9302a-beb3-4dbd-8f84-3dd7937afe97,REG-2026-55303,KUASA — ARIF RK,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,2052,HMSRS,Kembangan Selatan,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:55:15.143685+00,2026-06-11 12:37:59.633+00,kuasa,2026-06-11 10:55:15.143685+00,2026-06-11 12:37:59.668646+00,register,Agus Ajat,2026-06-11 12:37:59.633+00,,,BT,
f33e1e93-e9f6-4da6-8eb9-80d84a99825e,REG-2026-55304,KUASA — ARIF RK,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,2377,HMSRS,Kembangan Selatan,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:55:15.143685+00,2026-06-11 12:34:21.802+00,kuasa,2026-06-11 10:55:15.143685+00,2026-06-11 12:34:21.835492+00,register,Agus Ajat,2026-06-11 12:34:21.802+00,,,BT,
47e1b19d-9c76-4b70-8b98-b41cad68d10d,REG-2026-55305,KUASA — ARIF RK,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,2376,HMSRS,Kembangan Selatan,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:55:15.143685+00,2026-06-11 12:33:48.446+00,kuasa,2026-06-11 10:55:15.143685+00,2026-06-11 12:33:48.47995+00,register,Agus Ajat,2026-06-11 12:33:48.446+00,,,BT,
afc1d1c8-f598-4b16-92f6-7256dd699bb7,REG-2026-55306,KUASA — ARIF RK,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,915,HM,Joglo,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 10:55:15.143685+00,2026-06-11 12:36:56.336+00,kuasa,2026-06-11 10:55:15.143685+00,2026-06-11 12:36:56.374533+00,register,Agus Ajat,2026-06-11 12:36:56.336+00,,,BT,
c111de82-37a0-44c1-8a8b-0c7aad9c2e32,REG-2026-39440,PHP — SATAL,kuasa@gmail.com,PERPANJANGAN HGB,2136,HGB,Kedaung Kali Angke,Cengkareng,,,,Sudah Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 11:58:04.886888+00,2026-06-18 04:04:40.125+00,kuasa,2026-06-11 11:58:04.886888+00,2026-06-18 04:04:40.132122+00,register,Agus Ajat,2026-06-11 12:07:46.44+00,,,BT,
7968c103-a739-40e6-815c-6d1ac3e015b1,REG-2026-77620,PHP — SATAL/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,2666,HGB,Kedaung Kali Angke,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 13:46:08.821892+00,2026-06-12 03:01:40.537+00,kuasa,2026-06-11 13:46:08.821892+00,2026-06-12 03:01:40.57109+00,register,Agus Ajat,2026-06-12 03:01:40.537+00,,,BT,
4a0c36cb-5401-41bd-81a6-edb8f102a4df,REG-2026-26100,PHP — SATAL/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,3002,HGB,Pinangsia,Taman Sari,,,,Sudah Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 14:07:03.363591+00,2026-06-18 04:04:36.066+00,kuasa,2026-06-11 14:07:03.363591+00,2026-06-18 04:04:36.080426+00,register,Agus Ajat,2026-06-12 03:01:40.344+00,,,BT,
514dab43-3b19-4b77-97cf-f7f3c0deb80a,REG-2026-26101,PHP — SATAL/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,3005,HGB,Pinangsia,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 14:07:03.363591+00,2026-06-12 03:01:40.295+00,kuasa,2026-06-11 14:07:03.363591+00,2026-06-12 03:01:40.329913+00,register,Agus Ajat,2026-06-12 03:01:40.295+00,,,BT,
92818e13-8ac6-43f5-8370-684c7947c6ff,REG-2026-26102,PHP — SATAL/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,3006,HGB,Pinangsia,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 14:07:03.363591+00,2026-06-12 03:01:40.392+00,kuasa,2026-06-11 14:07:03.363591+00,2026-06-12 03:01:40.426891+00,register,Agus Ajat,2026-06-12 03:01:40.392+00,,,BT,
f5c78972-aae9-4128-9172-a627f2ce0c64,REG-2026-26103,PHP — SATAL/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,2999,HGB,Pinangsia,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 14:07:03.363591+00,2026-06-12 03:01:40.444+00,kuasa,2026-06-11 14:07:03.363591+00,2026-06-12 03:01:40.476716+00,register,Agus Ajat,2026-06-12 03:01:40.444+00,,,BT,
574ff328-ce43-4e21-b097-5d2f75f6406b,REG-2026-26104,PHP — SATAL/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,2998,HGB,Pinangsia,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 14:07:03.363591+00,2026-06-12 03:01:40.488+00,kuasa,2026-06-11 14:07:03.363591+00,2026-06-12 03:01:40.522752+00,register,Agus Ajat,2026-06-12 03:01:40.488+00,,,BT,
91e99e9e-a924-4ddc-b5c8-5fd5b5c38b7b,REG-2026-07220,PHP — ERIKA/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,17105,HGB,Pegadungan,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 14:25:21.289964+00,2026-06-12 03:01:40.19+00,kuasa,2026-06-11 14:25:21.289964+00,2026-06-12 03:01:40.226051+00,register,Agus Ajat,2026-06-12 03:01:40.19+00,,,BT,
d19d1a12-7057-41f4-b96f-ddbdab410c72,REG-2026-07221,PHP — ERIKA/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,17104,HGB,Pegadungan,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 14:25:21.289964+00,2026-06-12 03:01:40.247+00,kuasa,2026-06-11 14:25:21.289964+00,2026-06-12 03:01:40.2807+00,register,Agus Ajat,2026-06-12 03:01:40.247+00,,,BT,
226cb2ca-7d67-43ae-9df1-a27cb154b12e,REG-2026-55460,PHP — SRI KUNTADI/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,298,HGB,Krukut,Taman Sari,,,,Sudah Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 14:46:05.95176+00,2026-06-18 04:04:28.085+00,kuasa,2026-06-11 14:46:05.95176+00,2026-06-18 04:04:28.114008+00,register,Agus Ajat,2026-06-12 03:01:40.139+00,,,BT,
1459f623-fa8d-43c4-b5ca-3550689f4549,REG-2026-72450,PHP — ERIKA/DARAJAT,kuasa@gmail.com,PERMOHONAN SK,8768,HGB,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-11 15:17:28.187781+00,2026-06-12 03:01:40.088+00,kuasa,2026-06-11 15:17:28.187781+00,2026-06-12 03:01:40.124386+00,register,Agus Ajat,2026-06-12 03:01:40.088+00,,,BT,
890a05e9-39bc-464a-ad3f-f156cdb11436,REG-2026-33420,PRIORITAS — DANNY,prioritas@gmail.com,ROYA,12553,HM,Pegadungan,Kalideres,,,10270/2015,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 01:19:54.383873+00,2026-06-12 01:30:24.065+00,prioritas,2026-06-12 01:19:54.383873+00,2026-06-12 01:30:24.088896+00,register,Agus Ajat,2026-06-12 01:30:24.065+00,,,BT & HT,
f6ec5993-9727-47ac-a5c1-40150afaed94,REG-2026-00260,PHP — DANANG,ajat@gmail.com,VALIDASI / ALIH MEDIA,11808,HM,Kembangan Utara,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 02:42:10.451288+00,2026-06-12 03:01:40.038+00,agusajat,2026-06-12 02:42:10.451288+00,2026-06-12 03:01:40.073601+00,register,Agus Ajat,2026-06-12 03:01:40.038+00,,,BT,
de285d56-8f08-4f63-a066-4284cf6c1c2e,REG-2026-13310,PHP — DANANG,ajat@gmail.com,VALIDASI / ALIH MEDIA,14296,HGB,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 02:43:11.393334+00,2026-06-12 03:01:39.938+00,agusajat,2026-06-12 02:43:11.393334+00,2026-06-12 03:01:39.985145+00,register,Agus Ajat,2026-06-12 03:01:39.938+00,,,BT,
6503898d-5429-4d70-8122-f926683001c3,REG-2026-83060,PRIORITAS — Dista,prioritas@gmail.com,PERUBAHAN HAK,8218,HGB,Kalideres,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:03:56.577395+00,2026-06-12 03:07:10.838+00,prioritas,2026-06-12 03:03:56.577395+00,2026-06-12 03:07:10.873793+00,register,Agus Ajat,2026-06-12 03:07:10.838+00,,,BT,
2b6f6da3-e8bf-4dfc-9bc2-e214b78c34e5,REG-2026-20310,PRIORITAS — DANNY,prioritas@gmail.com,ROYA,10910,HM,Semanan,Kalideres,,,3244/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:17:33.213864+00,2026-06-12 03:33:19.258+00,prioritas,2026-06-12 03:17:33.213864+00,2026-06-12 03:33:19.246991+00,register,Agus Ajat,2026-06-12 03:33:19.258+00,,,BT & HT,
5b0a2378-3548-43ca-8989-1147b138875f,REG-2026-10210,KUASA — RIKI OKTAVIAN,kuasa@gmail.com,PEMECAHAN,1717,HGB,Sukabumi Selatan,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:19:12.580697+00,2026-06-12 03:34:53.276+00,kuasa,2026-06-12 03:19:12.580697+00,2026-06-12 03:34:53.265772+00,register,Agus Ajat,2026-06-12 03:34:53.276+00,,,BT,
889ad661-6b0d-4faa-bcc2-9e8dcb6271bf,REG-2026-57210,KUASA — RIKI OKTAVIAN,kuasa@gmail.com,PEMECAHAN,1716,HGB,Sukabumi Selatan,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:20:37.283071+00,2026-06-12 03:34:53.19+00,kuasa,2026-06-12 03:20:37.283071+00,2026-06-12 03:34:53.189097+00,register,Agus Ajat,2026-06-12 03:34:53.19+00,,,BT,
4c35a827-ac96-47d3-ac7b-8e88146c9036,REG-2026-88950,KUASA — RIA OKTAVIANTI,ajat@gmail.com,GANTI NAMA PEMEGANG HT,1745,HGB,Jatipulo,Palmerah,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:30:28.978498+00,2026-06-12 03:32:52.671+00,agusajat,2026-06-12 03:30:28.978498+00,2026-06-12 03:32:52.659123+00,register,Agus Ajat,2026-06-12 03:32:52.671+00,,,BT,
488cd1f1-6802-4c53-81b0-f98c4c34f120,REG-2026-37510,KUASA — RIA OKTAVIANTI,ajat@gmail.com,PERUBAHAN HAK,4342,HGB,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:32:23.825063+00,2026-06-12 03:32:52.611+00,agusajat,2026-06-12 03:32:23.825063+00,2026-06-12 03:32:52.602792+00,register,Agus Ajat,2026-06-12 03:32:52.611+00,,,BT,
69aedcde-dd08-4342-ba62-caa9ad8944e1,REG-2026-33180,KUASA — OJAN,ajat@gmail.com,ROYA,7,HM,Tanjung Duren Selatan,Grogol Petamburan,,,4087;9235/2013/2015,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:44:23.43448+00,2026-06-12 03:45:36.46+00,agusajat,2026-06-12 03:44:23.43448+00,2026-06-12 03:45:36.473732+00,register,Agus Ajat,2026-06-12 03:45:36.46+00,,,BT & HT,
b7494099-f7bb-4549-a203-ed16c4ba5855,REG-2026-73880,KUASA — OJAN,ajat@gmail.com,ROYA,8,HM,Tanjung Duren Selatan,Grogol Petamburan,,,4086/2015;9251//2013,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:47:47.508485+00,2026-06-12 03:48:14.15+00,agusajat,2026-06-12 03:47:47.508485+00,2026-06-12 03:48:14.164084+00,register,Agus Ajat,2026-06-12 03:48:14.15+00,,,BT & HT,
13d8b304-2fe3-4a85-b9cd-5c24d05c05a1,REG-2026-77280,KUASA — OJAN,ajat@gmail.com,ROYA,13154,HM,Pegadungan,Kalideres,,,3577/2018,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:49:27.849316+00,2026-06-12 03:56:32.136+00,agusajat,2026-06-12 03:49:27.849316+00,2026-06-12 03:56:32.169198+00,register,Agus Ajat,2026-06-12 03:56:32.136+00,,,BT & HT,
5bf8a57e-f9ee-452b-af1d-4a3f5a87b078,REG-2026-53440,KUASA — OJAN,ajat@gmail.com,ROYA,1556,HM,Cengkareng Timur,Cengkareng,,,7999/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:53:25.488107+00,2026-06-12 03:56:32.023+00,agusajat,2026-06-12 03:53:25.488107+00,2026-06-12 03:56:32.056745+00,register,Agus Ajat,2026-06-12 03:56:32.023+00,,,BT & HT,
cfc0308c-1b20-4b91-ac4e-347210512961,REG-2026-53441,KUASA — OJAN,ajat@gmail.com,ROYA,2037,HM,Tanjung Duren Selatan,Grogol Petamburan,,,5950/2009,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:53:25.488107+00,2026-06-12 03:56:32.083+00,agusajat,2026-06-12 03:53:25.488107+00,2026-06-12 03:56:32.116759+00,register,Agus Ajat,2026-06-12 03:56:32.083+00,,,BT & HT,
6b0c9c50-eb38-4eb1-bef7-cfc0c51e1610,REG-2026-09440,KUASA — OJAN,ajat@gmail.com,GANTI BLANKO / HILANG,1235,HM,Jelambar Baru,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:54:21.084403+00,2026-06-12 03:56:31.971+00,agusajat,2026-06-12 03:54:21.084403+00,2026-06-12 03:56:32.004302+00,register,Agus Ajat,2026-06-12 03:56:31.971+00,,,BT,
7398ac2e-6c4f-4f51-9c39-5b345c60cd3e,REG-2026-88160,KUASA — OJAN,ajat@gmail.com,SKPT,2695,HM,Semanan,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-12 03:55:48.982766+00,2026-06-12 03:56:31.896+00,agusajat,2026-06-12 03:55:48.982766+00,2026-06-12 03:56:31.946235+00,register,Agus Ajat,2026-06-12 03:56:31.896+00,,,BT,
acb8b0f9-315b-42bf-acc0-7be5284b95d5,REG-2026-32330,PRIORITAS — DISTA,prioritas@gmail.com,SERTIFIKAT LAMA,10048,HM,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Admin Arsip,2026-06-12 06:14:53.260605+00,2026-06-12 08:51:07.63+00,prioritas,2026-06-12 06:14:53.260605+00,2026-06-12 08:51:07.629985+00,register,Admin Arsip,2026-06-12 08:51:07.63+00,,,BT,
7d27a07c-4e2d-4ee8-87ca-3bad9a87830b,REG-2026-98311,PHP — Saraya,php@gmail.com,SKPT,6994,HM,Kalideres,Kalideres,,,,Sudah Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Admin Arsip,2026-06-12 08:26:31.404472+00,2026-06-18 07:56:29.17+00,php,2026-06-12 08:26:31.404472+00,2026-06-18 07:56:29.212219+00,register,Admin Arsip,2026-06-12 08:53:13.746+00,,,BT,
